植物编号,经度（X),纬度（Y）,中文名,拉丁学名,科属,生活型,原产地,地理分布,类群,形态特征,生态习性,入侵危害特点,分布区域,出现次数
20,110.3005,29.0645,垂序商路,Phytolacca americana L.,商陆科商路属,多年生草本,北美洲,东亚和北美间断分布,被子植物,根粗壮，肥大，倒圆锥形。茎直立，圆柱形，有时带紫红色。叶片椭圆状卵形或卵状披针形，顶端急尖，基部楔形；总状花序顶生或侧生，花白色，微带红晕，花被片5，雄蕊、心皮及花柱通常均为10，心皮合生。果序下垂；浆果扁球形，熟时紫黑色；种子肾圆形，直径约3毫米。花期6~8月，,喜温暖湿润，具有强大的无性繁殖和鸟类传播种子的能力，成为一级恶性入侵物种,对环境要求不严格，生长迅速，在营养条件较好时，易形成单优群落，与其他植物竞争养料。其茎具有一定的蔓性，叶片宽阔，能覆盖其他植物体，导致其他植物生长不良甚至死亡。还具有较为肥大的肉质直根，消耗土壤肥力，根及浆果对人和牲畜有毒害作用。,人民医院附属绿地、沙堤大道防护绿地、市公安局交通警察支队附属绿地、武陵山大道防护绿地、张家界金海学校附属绿地、张家界学院附属绿地、热水坑社区服务中心附属绿地、吉大安置小区附属绿地、福天·中央公馆附属绿地、逸臣桃源附属绿地,1
20,110.3222,29.0759,垂序商路,Phytolacca americana L.,商陆科商路属,多年生草本,北美洲,东亚和北美间断分布,被子植物,根粗壮，肥大，倒圆锥形。茎直立，圆柱形，有时带紫红色。叶片椭圆状卵形或卵状披针形，顶端急尖，基部楔形；总状花序顶生或侧生，花白色，微带红晕，花被片5，雄蕊、心皮及花柱通常均为10，心皮合生。果序下垂；浆果扁球形，熟时紫黑色；种子肾圆形，直径约3毫米。花期6~8月，,喜温暖湿润，具有强大的无性繁殖和鸟类传播种子的能力，成为一级恶性入侵物种,对环境要求不严格，生长迅速，在营养条件较好时，易形成单优群落，与其他植物竞争养料。其茎具有一定的蔓性，叶片宽阔，能覆盖其他植物体，导致其他植物生长不良甚至死亡。还具有较为肥大的肉质直根，消耗土壤肥力，根及浆果对人和牲畜有毒害作用。,人民医院附属绿地、沙堤大道防护绿地、市公安局交通警察支队附属绿地、武陵山大道防护绿地、张家界金海学校附属绿地、张家界学院附属绿地、热水坑社区服务中心附属绿地、吉大安置小区附属绿地、福天·中央公馆附属绿地、逸臣桃源附属绿地,1
20,110.3136,29.0721,垂序商路,Phytolacca americana L.,商陆科商路属,多年生草本,北美洲,东亚和北美间断分布,被子植物,根粗壮，肥大，倒圆锥形。茎直立，圆柱形，有时带紫红色。叶片椭圆状卵形或卵状披针形，顶端急尖，基部楔形；总状花序顶生或侧生，花白色，微带红晕，花被片5，雄蕊、心皮及花柱通常均为10，心皮合生。果序下垂；浆果扁球形，熟时紫黑色；种子肾圆形，直径约3毫米。花期6~8月，,喜温暖湿润，具有强大的无性繁殖和鸟类传播种子的能力，成为一级恶性入侵物种,对环境要求不严格，生长迅速，在营养条件较好时，易形成单优群落，与其他植物竞争养料。其茎具有一定的蔓性，叶片宽阔，能覆盖其他植物体，导致其他植物生长不良甚至死亡。还具有较为肥大的肉质直根，消耗土壤肥力，根及浆果对人和牲畜有毒害作用。,人民医院附属绿地、沙堤大道防护绿地、市公安局交通警察支队附属绿地、武陵山大道防护绿地、张家界金海学校附属绿地、张家界学院附属绿地、热水坑社区服务中心附属绿地、吉大安置小区附属绿地、福天·中央公馆附属绿地、逸臣桃源附属绿地,1
20,110.3158,29.0708,垂序商路,Phytolacca americana L.,商陆科商路属,多年生草本,北美洲,东亚和北美间断分布,被子植物,根粗壮，肥大，倒圆锥形。茎直立，圆柱形，有时带紫红色。叶片椭圆状卵形或卵状披针形，顶端急尖，基部楔形；总状花序顶生或侧生，花白色，微带红晕，花被片5，雄蕊、心皮及花柱通常均为10，心皮合生。果序下垂；浆果扁球形，熟时紫黑色；种子肾圆形，直径约3毫米。花期6~8月，,喜温暖湿润，具有强大的无性繁殖和鸟类传播种子的能力，成为一级恶性入侵物种,对环境要求不严格，生长迅速，在营养条件较好时，易形成单优群落，与其他植物竞争养料。其茎具有一定的蔓性，叶片宽阔，能覆盖其他植物体，导致其他植物生长不良甚至死亡。还具有较为肥大的肉质直根，消耗土壤肥力，根及浆果对人和牲畜有毒害作用。,人民医院附属绿地、沙堤大道防护绿地、市公安局交通警察支队附属绿地、武陵山大道防护绿地、张家界金海学校附属绿地、张家界学院附属绿地、热水坑社区服务中心附属绿地、吉大安置小区附属绿地、福天·中央公馆附属绿地、逸臣桃源附属绿地,1
20,110.2859,29.0708,垂序商路,Phytolacca americana L.,商陆科商路属,多年生草本,北美洲,东亚和北美间断分布,被子植物,根粗壮，肥大，倒圆锥形。茎直立，圆柱形，有时带紫红色。叶片椭圆状卵形或卵状披针形，顶端急尖，基部楔形；总状花序顶生或侧生，花白色，微带红晕，花被片5，雄蕊、心皮及花柱通常均为10，心皮合生。果序下垂；浆果扁球形，熟时紫黑色；种子肾圆形，直径约3毫米。花期6~8月，,喜温暖湿润，具有强大的无性繁殖和鸟类传播种子的能力，成为一级恶性入侵物种,对环境要求不严格，生长迅速，在营养条件较好时，易形成单优群落，与其他植物竞争养料。其茎具有一定的蔓性，叶片宽阔，能覆盖其他植物体，导致其他植物生长不良甚至死亡。还具有较为肥大的肉质直根，消耗土壤肥力，根及浆果对人和牲畜有毒害作用。,人民医院附属绿地、沙堤大道防护绿地、市公安局交通警察支队附属绿地、武陵山大道防护绿地、张家界金海学校附属绿地、张家界学院附属绿地、热水坑社区服务中心附属绿地、吉大安置小区附属绿地、福天·中央公馆附属绿地、逸臣桃源附属绿地,1
20,110.2757,29.0649,垂序商路,Phytolacca americana L.,商陆科商路属,多年生草本,北美洲,东亚和北美间断分布,被子植物,根粗壮，肥大，倒圆锥形。茎直立，圆柱形，有时带紫红色。叶片椭圆状卵形或卵状披针形，顶端急尖，基部楔形；总状花序顶生或侧生，花白色，微带红晕，花被片5，雄蕊、心皮及花柱通常均为10，心皮合生。果序下垂；浆果扁球形，熟时紫黑色；种子肾圆形，直径约3毫米。花期6~8月，,喜温暖湿润，具有强大的无性繁殖和鸟类传播种子的能力，成为一级恶性入侵物种,对环境要求不严格，生长迅速，在营养条件较好时，易形成单优群落，与其他植物竞争养料。其茎具有一定的蔓性，叶片宽阔，能覆盖其他植物体，导致其他植物生长不良甚至死亡。还具有较为肥大的肉质直根，消耗土壤肥力，根及浆果对人和牲畜有毒害作用。,人民医院附属绿地、沙堤大道防护绿地、市公安局交通警察支队附属绿地、武陵山大道防护绿地、张家界金海学校附属绿地、张家界学院附属绿地、热水坑社区服务中心附属绿地、吉大安置小区附属绿地、福天·中央公馆附属绿地、逸臣桃源附属绿地,1
20,110.2757,29.0647,垂序商路,Phytolacca americana L.,商陆科商路属,多年生草本,北美洲,东亚和北美间断分布,被子植物,根粗壮，肥大，倒圆锥形。茎直立，圆柱形，有时带紫红色。叶片椭圆状卵形或卵状披针形，顶端急尖，基部楔形；总状花序顶生或侧生，花白色，微带红晕，花被片5，雄蕊、心皮及花柱通常均为10，心皮合生。果序下垂；浆果扁球形，熟时紫黑色；种子肾圆形，直径约3毫米。花期6~8月，,喜温暖湿润，具有强大的无性繁殖和鸟类传播种子的能力，成为一级恶性入侵物种,对环境要求不严格，生长迅速，在营养条件较好时，易形成单优群落，与其他植物竞争养料。其茎具有一定的蔓性，叶片宽阔，能覆盖其他植物体，导致其他植物生长不良甚至死亡。还具有较为肥大的肉质直根，消耗土壤肥力，根及浆果对人和牲畜有毒害作用。,人民医院附属绿地、沙堤大道防护绿地、市公安局交通警察支队附属绿地、武陵山大道防护绿地、张家界金海学校附属绿地、张家界学院附属绿地、热水坑社区服务中心附属绿地、吉大安置小区附属绿地、福天·中央公馆附属绿地、逸臣桃源附属绿地,1
21,110.2735,29.1022,风车草,Cyperus involucratus Rottboll,莎草科莎草属,多年生草本,非洲,世界分布,被子植物,年生草本，根状茎短，粗大，须根坚硬。秆稍粗壮，近圆柱状，上部稍粗糙，基部包裹以无叶的鞘，鞘棕色。叶顶生为伞状。 苞片20枚，长几相等，向四周展开，平展；多次复出长侧枝聚伞花序具多数第一次辐射枝，小穗密集于第二次辐射枝上端，椭圆形或长圆状披针形，小穗轴不具翅；鳞片紧密的复瓦状排列，膜质，卵形，顶端渐尖，苍白色，具锈色斑点，或为黄褐色，具3-5条脉；雄蕊3，花药线形，顶端具刚毛状附属物；花柱短，柱头3。小坚果椭圆形，近于三棱形，长为鳞片的1/3，褐色。 花两性，花果期8-11月。,喜温暖湿润、阳光充足，也耐半阴甚耐寒，对土壤要求不严，常依水生于沼泽、河岸等湿地环境,无,市人民政府附属绿地、西站附属绿地,1
21,110.2805,29.0754,风车草,Cyperus involucratus Rottboll,莎草科莎草属,多年生草本,非洲,世界分布,被子植物,年生草本，根状茎短，粗大，须根坚硬。秆稍粗壮，近圆柱状，上部稍粗糙，基部包裹以无叶的鞘，鞘棕色。叶顶生为伞状。 苞片20枚，长几相等，向四周展开，平展；多次复出长侧枝聚伞花序具多数第一次辐射枝，小穗密集于第二次辐射枝上端，椭圆形或长圆状披针形，小穗轴不具翅；鳞片紧密的复瓦状排列，膜质，卵形，顶端渐尖，苍白色，具锈色斑点，或为黄褐色，具3-5条脉；雄蕊3，花药线形，顶端具刚毛状附属物；花柱短，柱头3。小坚果椭圆形，近于三棱形，长为鳞片的1/3，褐色。 花两性，花果期8-11月。,喜温暖湿润、阳光充足，也耐半阴甚耐寒，对土壤要求不严，常依水生于沼泽、河岸等湿地环境,无,市人民政府附属绿地、西站附属绿地,1
21,110.2829,29.0713,风车草,Cyperus involucratus Rottboll,莎草科莎草属,多年生草本,非洲,世界分布,被子植物,年生草本，根状茎短，粗大，须根坚硬。秆稍粗壮，近圆柱状，上部稍粗糙，基部包裹以无叶的鞘，鞘棕色。叶顶生为伞状。 苞片20枚，长几相等，向四周展开，平展；多次复出长侧枝聚伞花序具多数第一次辐射枝，小穗密集于第二次辐射枝上端，椭圆形或长圆状披针形，小穗轴不具翅；鳞片紧密的复瓦状排列，膜质，卵形，顶端渐尖，苍白色，具锈色斑点，或为黄褐色，具3-5条脉；雄蕊3，花药线形，顶端具刚毛状附属物；花柱短，柱头3。小坚果椭圆形，近于三棱形，长为鳞片的1/3，褐色。 花两性，花果期8-11月。,喜温暖湿润、阳光充足，也耐半阴甚耐寒，对土壤要求不严，常依水生于沼泽、河岸等湿地环境,无,市人民政府附属绿地、西站附属绿地,1
